node_id	node_name	node_type	node_name_type	tsne1	tsne2	tsne3
DOID:1059	intellectual disability	Disease	intellectual disability - Disease	16.93859972833544	-8.358191082285511	-39.01564103547792
DOID:679	basal ganglia disease	Disease	basal ganglia disease - Disease	30.665391688803634	4.294528554126021	-41.88178353694035
DOID:2346	monoclonal paraproteinemia	Disease	monoclonal paraproteinemia - Disease	-19.135636307643157	-19.278122176220986	-20.829160629969017
DOID:0111063	hyperphosphatemic familial tumoral calcinosis	Disease	hyperphosphatemic familial tumoral calcinosis - Disease	-2.631570125817493	-25.210565224345768	-30.22906429173377
DB01656	Roflumilast	Compound	Roflumilast - Compound	26.418499339748056	19.70538794876282	42.30851530780317
DB00156	L-Threonine	Compound	L-Threonine - Compound	32.27097569978124	14.595825269352325	22.413233589689955
DOID:9597	Krukenberg carcinoma	Disease	Krukenberg carcinoma - Disease	29.641535537944478	-26.68400174706847	-4.492688582092372
D003117	Color Vision Defects	Symptom	Color Vision Defects - Symptom	25.54304947382327	20.652276040840206	-26.155197518052773
D004487	Edema	Symptom	Edema - Symptom	55.83892835776832	-19.49863780449714	-16.717361448435607
DOID:12165	retinal lattice degeneration	Disease	retinal lattice degeneration - Disease	-7.183217284293585	21.110399584482668	-21.55599303126804
C0231835	Tachypnoea	SideEffect	Tachypnoea - SideEffect	-68.18019389375532	5.696654657129261	26.877165156165436
C0026948	Mycosis fungoides	SideEffect	Mycosis fungoides - SideEffect	-58.85461224410465	10.321236856233579	19.00067538904416
D001037	Aphasia	Symptom	Aphasia - Symptom	29.91729167842082	-4.731477840077037	-36.42936637247167
DB00327	Hydromorphone	Compound	Hydromorphone - Compound	18.20605168455005	27.724388956679675	25.876110602511716
DOID:11889	female breast nipple and areola cancer	Disease	female breast nipple and areola cancer - Disease	-49.60630082573241	-29.94475355547715	-34.683314689543124
DOID:0050639	primary cutaneous amyloidosis	Disease	primary cutaneous amyloidosis - Disease	-21.93783127857983	-39.228690828506416	-34.212606211594974
DOID:0060060	non-Hodgkin lymphoma	Disease	non-Hodgkin lymphoma - Disease	-12.153136176588362	-22.9776554297501	-8.658914306636571
DOID:0090079	hypogonadotropic hypogonadism 17 with or without anosmia	Disease	hypogonadotropic hypogonadism 17 with or without anosmia - Disease	-15.286850824500396	-56.41974741689422	-14.12653734360659
DOID:0110857	posterior polymorphous corneal dystrophy 3	Disease	posterior polymorphous corneal dystrophy 3 - Disease	-16.241771238787884	-13.774922652732998	-33.52016239005656
DOID:5773	oral submucous fibrosis	Disease	oral submucous fibrosis - Disease	49.1884032968934	-30.48206031887613	-22.287565989434373
C0011991	Diarrhoea	SideEffect	Diarrhoea - SideEffect	-30.17033375971865	9.906945326668614	41.806457298575246
C0005695	Bladder neoplasm	SideEffect	Bladder neoplasm - SideEffect	-55.919150548452954	32.1125456723995	15.232421509682602
DOID:7147	ankylosing spondylitis	Disease	ankylosing spondylitis - Disease	49.352021000236775	-15.700398289616547	-33.32075882451353
DOID:11669	hypertrichosis of eyelid	Disease	hypertrichosis of eyelid - Disease	65.09516372197385	-24.380600000550825	-19.238460351918633
C0033817	Pseudomonas infection	SideEffect	Pseudomonas infection - SideEffect	-66.12819475403357	17.08316543812847	6.66747876349736
C0043349	Xerophthalmia	SideEffect	Xerophthalmia - SideEffect	-53.881446545425625	31.87802707683294	42.698000236661294
DOID:4853	pilocytic astrocytoma of cerebellum	Disease	pilocytic astrocytoma of cerebellum - Disease	-1.366209532682974	-17.561196277132712	-37.31390081409103
DOID:0050789	tarsal-carpal coalition syndrome	Disease	tarsal-carpal coalition syndrome - Disease	-12.206053503840117	-26.04715079727404	-47.795262615683065
DOID:13038	cicatricial lagophthalmos	Disease	cicatricial lagophthalmos - Disease	-9.682494325522077	-18.69432651654047	-32.995749366977144
DB00539	Toremifene	Compound	Toremifene - Compound	17.518545237233102	37.464179683212315	34.35509224031979
DOID:1468	labyrinthitis	Disease	labyrinthitis - Disease	33.597932285645975	-14.379347544778712	-43.821209077344726
DOID:4676	uremia	Disease	uremia - Disease	22.234474694711892	-5.6057519693275015	-8.230466654060354
DB00601	Linezolid	Compound	Linezolid - Compound	33.248787269648794	61.75875329468994	32.16350690053408
CHEMBL3301800	CHEMBL3301800	Compound	CHEMBL3301800 - Compound	36.11991761188179	64.13933363856326	35.835129751171166
C0024141	Systemic lupus erythematosus	SideEffect	Systemic lupus erythematosus - SideEffect	-39.58358641244904	13.655135440644793	19.577981616512936
DOID:3526	cerebral infarction	Disease	cerebral infarction - Disease	33.64072010798075	-1.2935071443750186	-37.83872184400148
C0520758	Neuromuscular block prolonged	SideEffect	Neuromuscular block prolonged - SideEffect	-20.44995767296665	-0.9551532408453604	34.559103160861014
DOID:0110571	autosomal dominant nonsyndromic deafness 48	Disease	autosomal dominant nonsyndromic deafness 48 - Disease	-93.9615491639236	-40.048285344689305	-5.040313873046277
D009765	Obesity	Symptom	Obesity - Symptom	17.192410270842085	5.2740298031320565	29.08493990351358
DB00351	Megestrol acetate	Compound	Megestrol acetate - Compound	24.60336571897815	-10.995328131808805	23.55875674267621
DOID:2174	ocular cancer	Disease	ocular cancer - Disease	43.82740785795396	-24.095416463379475	-12.614135534629163
DOID:2815	cranial nerve malignant neoplasm	Disease	cranial nerve malignant neoplasm - Disease	34.88436266442122	-13.951369355767621	-38.79906850129383
DOID:0060366	Hennekam syndrome	Disease	Hennekam syndrome - Disease	-0.7230656061839946	-24.821992300320296	-9.315747354691952
C0546884	Hypovolaemia	SideEffect	Hypovolaemia - SideEffect	-56.448455964505825	14.679063494050451	19.15954166779912
DOID:2566	corneal dystrophy	Disease	corneal dystrophy - Disease	36.025894320495105	24.70239638323201	-29.27084741016052
DOID:11193	syndactyly	Disease	syndactyly - Disease	31.67798595395657	-25.771010389829968	-30.509098843376705
DOID:14701	propionic acidemia	Disease	propionic acidemia - Disease	-1.9715568234100267	-50.17945957553801	-30.336560595744167
DB13909	Bismuth Subgallate	Compound	Bismuth Subgallate - Compound	37.650230252661615	58.549843787294364	37.0659902553781
C0392176	Gastric irritation	SideEffect	Gastric irritation - SideEffect	-59.95184711570591	12.527615745835506	34.2159434146247
C0013384	Dyskinesia	SideEffect	Dyskinesia - SideEffect	-68.76239991464683	-30.399997310376435	41.46567095614436
DOID:0110421	late-adult onset retinitis pigmentosa	Disease	late-adult onset retinitis pigmentosa - Disease	-4.474308207699298	12.886809297306257	-8.047828634438464
DOID:9402	epididymitis	Disease	epididymitis - Disease	25.2548254008447	-37.28607371936084	-6.589602732831026
DB00842	Oxazepam	Compound	Oxazepam - Compound	9.27643512278322	26.427578735260713	33.210998289380726
DOID:1363	ethmoid sinus cancer	Disease	ethmoid sinus cancer - Disease	-12.105564707681046	-29.70570999755935	-28.67252348812551
DB00688	Mycophenolate mofetil	Compound	Mycophenolate mofetil - Compound	47.195449495124265	10.009759237712508	8.888447995927585
DOID:0110783	hereditary spastic paraplegia 32	Disease	hereditary spastic paraplegia 32 - Disease	-9.66591556680856	-28.52832758456189	-61.4613214698459
DOID:3664	mast cell neoplasm	Disease	mast cell neoplasm - Disease	-10.536822223607118	-18.60986938452616	-0.251604744502729
C0030332	Panophthalmitis	SideEffect	Panophthalmitis - SideEffect	-56.30276753987695	4.352626670580538	45.923332290654706
DOID:0110055	amelogenesis imperfecta type 3A	Disease	amelogenesis imperfecta type 3A - Disease	-12.053539655472807	-28.872680318466184	-50.798301620799386
DB00846	Flurandrenolide	Compound	Flurandrenolide - Compound	25.67167106789153	-11.040852183103945	32.383100251166134
DOID:0111049	platelet-type bleeding disorder 17	Disease	platelet-type bleeding disorder 17 - Disease	10.285176207037537	-6.746515962424623	5.804197099974949
C0017572	Gingival recession	SideEffect	Gingival recession - SideEffect	-53.8677726731943	31.341447131386822	27.387792439811534
DOID:0060450	Lisch epithelial corneal dystrophy	Disease	Lisch epithelial corneal dystrophy - Disease	-15.973087108316776	-3.6341141171547746	-32.53858139189541
C0700594	Radiculopathy	SideEffect	Radiculopathy - SideEffect	-57.411353633542525	11.603205009138193	17.8823100953652
C0020456	Hyperglycaemia	SideEffect	Hyperglycaemia - SideEffect	-33.89196086360587	29.556967794547568	44.53530168102606
C0476289	Gas pain	SideEffect	Gas pain - SideEffect	-40.75854816033289	4.941479811198674	30.299053700828463
C0019364	Ophthalmic herpes zoster	SideEffect	Ophthalmic herpes zoster - SideEffect	-58.30197898827587	8.800095473844015	22.196999759092233
C0026848	Myopathy	SideEffect	Myopathy - SideEffect	-67.05087160305237	3.1313005571873584	42.09872510476729
D016553	Purpura, Thrombocytopenic, Idiopathic	Symptom	Purpura, Thrombocytopenic, Idiopathic - Symptom	41.5726971455238	-4.030492610112747	-0.7173208731517735
DOID:4394	reticulohistiocytic granuloma	Disease	reticulohistiocytic granuloma - Disease	44.95742460764651	-10.6109308673927	-3.0621714173601964
DOID:0050540	Charcot-Marie-Tooth disease type 3	Disease	Charcot-Marie-Tooth disease type 3 - Disease	-14.680206255222462	-17.671093110849544	-64.70691005148687
C0016751	Fructose intolerance	SideEffect	Fructose intolerance - SideEffect	-30.989727342340725	6.873674811187192	45.08883058235266
C0039240	Supraventricular tachycardia	SideEffect	Supraventricular tachycardia - SideEffect	-73.87339737330865	37.51543704271735	16.789449765888136
DB00809	Tropicamide	Compound	Tropicamide - Compound	21.22120936558477	27.75190290302258	39.09967598809221
C0037268	Congenital skin disorder	SideEffect	Congenital skin disorder - SideEffect	-56.046409544753715	14.476605877550554	7.329037088040589
DOID:0110174	Charcot-Marie-Tooth disease axonal type 2L	Disease	Charcot-Marie-Tooth disease axonal type 2L - Disease	-13.72819849214283	-18.191288899824045	-68.05217959136841
DOID:5805	subvalvular aortic stenosis	Disease	subvalvular aortic stenosis - Disease	13.848106416902093	-44.68805078167231	-32.33453333527625
C0546817	Fluid overload	SideEffect	Fluid overload - SideEffect	-55.68960940427139	4.022281591838971	16.707168390043904
DOID:3240	aspiration pneumonitis	Disease	aspiration pneumonitis - Disease	49.166747601962726	-4.527721067888477	-15.506546165144158
DOID:12084	transient arthropathy	Disease	transient arthropathy - Disease	-19.174430154286963	-13.887755684460615	-22.23277208167883
DB09477	Enalaprilat	Compound	Enalaprilat - Compound	24.328761228559905	7.462192485187814	48.792686585041174
C0027858	Neuroma	SideEffect	Neuroma - SideEffect	-67.1257775263054	27.17783630580287	26.55974557092445
DB06603	Panobinostat	Compound	Panobinostat - Compound	32.92992979542655	-6.639170371584654	12.083728709766262
DB01395	Drospirenone	Compound	Drospirenone - Compound	23.316945749292266	-15.816007125655402	23.82014631613527
C0391870	Red blood cell abnormality	SideEffect	Red blood cell abnormality - SideEffect	-60.490428013794705	37.048280471337954	9.86815818253946
DOID:1738	small intestine leiomyoma	Disease	small intestine leiomyoma - Disease	-3.876178474589532	-20.944703900168296	-16.95841590765374
DOID:1926	Gaucher's disease	Disease	Gaucher's disease - Disease	16.875168353306137	2.839485535320449	-29.385418923022886
DOID:0040085	bacterial sepsis	Disease	bacterial sepsis - Disease	-16.411814368014305	-8.874344284603163	-11.61029297746487
C0151814	Coronary artery occlusion	SideEffect	Coronary artery occlusion - SideEffect	-60.831107053442366	33.209321771011226	21.64499035439648
C0151744	Myocardial ischaemia	SideEffect	Myocardial ischaemia - SideEffect	-41.37080559639292	5.392327586142429	38.97557680721976
DOID:1727	retinal vein occlusion	Disease	retinal vein occlusion - Disease	31.01696050082163	15.692654285678426	-20.63051035060934
DB00920	Ketotifen	Compound	Ketotifen - Compound	20.01142790949087	30.117671694568426	43.502865217509616
C0007193	Congestive cardiomyopathy	SideEffect	Congestive cardiomyopathy - SideEffect	-62.598745353070704	7.546630611142369	12.140417191121127
C0017105	Gas gangrene	SideEffect	Gas gangrene - SideEffect	-37.31847624584802	3.544690565870171	48.55278989810779
DOID:0110473	autosomal recessive nonsyndromic deafness 18A	Disease	autosomal recessive nonsyndromic deafness 18A - Disease	-106.28399322817538	-47.69930347281544	-5.042212820400267
DB06237	Avanafil	Compound	Avanafil - Compound	31.23108773493865	15.688116837263957	44.871232617402036
C0019112	Haemorrhoids	SideEffect	Haemorrhoids - SideEffect	-66.15409536704328	5.490309921321198	7.4417114649313145
DOID:10112	sleeping sickness	Disease	sleeping sickness - Disease	58.71077728188409	5.9660950846553185	-16.61880817748391
DOID:10393	secondary hypertrophic osteoarthropathy	Disease	secondary hypertrophic osteoarthropathy - Disease	39.70312197315866	-14.869648061258449	-12.80806663668164
DOID:11558	acute allergic serous otitis media	Disease	acute allergic serous otitis media - Disease	-22.86274565524352	-18.503378013088756	-21.283887292927215
C0037929	Spinal cord injury	SideEffect	Spinal cord injury - SideEffect	-24.60072948128213	12.733576049225796	39.30135947799783
C0155943	Arthralgia of temporomandibular joint	SideEffect	Arthralgia of temporomandibular joint - SideEffect	-60.71255003603916	15.558474657535815	30.74187637639971
DB09477	Enalaprilat	Compound	Enalaprilat - Compound	24.329427701573074	7.463362707748026	48.79215006618447
DOID:2731	vesiculobullous skin disease	Disease	vesiculobullous skin disease - Disease	53.53987227698965	-21.972573134478363	-7.366037013935078
DOID:11295	retinal microaneurysm	Disease	retinal microaneurysm - Disease	30.081158544056784	16.729445432309003	-23.842840115718786
D003371	Cough	Symptom	Cough - Symptom	55.69284989254947	-4.690071080703512	-14.467868470417747
C0030824	Penicillin allergy	SideEffect	Penicillin allergy - SideEffect	-30.40942971066065	15.49555948045603	19.386975745942838
DOID:8457	pellagra	Disease	pellagra - Disease	31.46597816243136	-11.420228347805006	-7.449315064358873
DOID:0111142	oligomeganephronia	Disease	oligomeganephronia - Disease	-14.23743817630696	-15.850548072880107	-36.68090366984095
C0013182	Drug hypersensitivity	SideEffect	Drug hypersensitivity - SideEffect	-72.93831458247067	7.401912125089634	15.201794843201595
DOID:10293	monocular esotropia	Disease	monocular esotropia - Disease	32.924016973672614	14.808693112223683	-34.6019923906839
DOID:5334	paraphimosis	Disease	paraphimosis - Disease	33.801129404004264	-37.08546716609831	-3.724040383610302
C0022116	Ischaemia	SideEffect	Ischaemia - SideEffect	-62.962010529955464	12.293327707831871	17.845805758787222
DB01421	Paromomycin	Compound	Paromomycin - Compound	43.385677476397305	59.07366350353709	34.26995130677697
DOID:11258	cat-scratch disease	Disease	cat-scratch disease - Disease	35.412328966709694	10.655470827039446	-23.02187259254783
DOID:303	substance-related disorder	Disease	substance-related disorder - Disease	10.522714125189461	34.97372862064044	26.516676569734372
C0522224	Paralysis	SideEffect	Paralysis - SideEffect	-65.6155440226746	32.62174581804662	11.136594361453636
DOID:13487	childhood disintegrative disease	Disease	childhood disintegrative disease - Disease	1.0700105160812743	-2.496400198209964	-33.27152725772212
CHEMBL28721	CHEMBL28721	Compound	CHEMBL28721 - Compound	-31.026636945460922	14.84042015846077	38.49015267440107
D001037	Aphasia	Symptom	Aphasia - Symptom	29.917291678418007	-4.7314778400770106	-36.42936637247167
DOID:9773	female breast upper-outer quadrant cancer	Disease	female breast upper-outer quadrant cancer - Disease	-49.6151531723642	-29.68790832842287	-34.772926745479204
D053202	Urinary Incontinence, Urge	Symptom	Urinary Incontinence, Urge - Symptom	22.157761912366876	-40.25564208674946	0.8551754689315021
C0028841	Hypotony of eye	SideEffect	Hypotony of eye - SideEffect	-59.24141090352249	0.5175594234482217	42.411265320400986
