node	node_name	node_type
CHEMBL1697	CHEMBL1697	Compound
CHEMBL3545368	CHEMBL3545368	Compound
7114	TMSB4X	Gene
DOID:4626	hydranencephaly	Disease
UBERON:0003671	anterior cruciate ligament of knee joint	Anatomy
84284	NTPCR	Gene
114876	OSBPL1A	Gene
1947	EFNB1	Gene
C0085612	Ventricular arrhythmia	SideEffect
389208	TMPRSS11F	Gene
100129654	TCF24	Gene
28513	CDH19	Gene
DOID:0110504	autosomal recessive nonsyndromic deafness 47	Disease
DOID:4698	nerve root neoplasm	Disease
347541	MAGEB5	Gene
UBERON:0001969	blood plasma	Anatomy
9094	UNC119	Gene
55471	NDUFAF7	Gene
1745	DLX1	Gene
DOID:3223	complex regional pain syndrome	Disease
84975	MFSD5	Gene
GO:0051961	negative regulation of nervous system development	BiologicalProcess
CHEMBL1743005	CHEMBL1743005	Compound
79875	THSD4	Gene
51010	EXOSC3	Gene
116225	ZMYND19	Gene
DOID:11203	Angelucci's syndrome	Disease
8731	RNMT	Gene
DOID:8643	duodenitis	Disease
CHEBI:38867	anaesthetic	PharmacologicClass
DOID:5100	middle ear disease	Disease
353144	LCE3C	Gene
83480	PUS3	Gene
Q8WTS6	SETD7_HUMAN	Protein
170261	ZCCHC12	Gene
3356	HTR2A	Gene
Q9H4B4	PLK3_HUMAN	Protein
10316	NMUR1	Gene
10212	DDX39A	Gene
CHEMBL1201545	CHEMBL1201545	Compound
GO:0120114	Sm-like protein family complex	CellularComponent
CHEMBL3989559	CHEMBL3989559	Compound
DOID:11263	chlamydia	Disease
100507249	C8orf17	Gene
4059	BCAM	Gene
DOID:849	rheumatoid lung disease	Disease
C0025297	Meningitis viral	SideEffect
DOID:10986	discitis	Disease
9413	FAM189A2	Gene
DOID:0110261	cataract 35	Disease
79096	C11orf49	Gene
29989	OBP2B	Gene
DOID:0080218	primary spontaneous pneumothorax	Disease
116071	BATF2	Gene
DB00923	Ceforanide	Compound
94122	SYTL5	Gene
GO:0051099	positive regulation of binding	BiologicalProcess
DOID:1060	Hartnup disease	Disease
CHEMBL38380	CHEMBL38380	Compound
541468	LURAP1	Gene
22904	SBNO2	Gene
C0027497	Nausea	SideEffect
DOID:0050425	restless legs syndrome	Disease
CHEMBL2109467	CHEMBL2109467	Compound
6158	RPL28	Gene
7620	ZNF69	Gene
CHEMBL1200630	CHEMBL1200630	Compound
340024	SLC6A19	Gene
GO:0001678	cellular glucose homeostasis	BiologicalProcess
3694	ITGB6	Gene
DOID:12580	Cri-Du-Chat syndrome	Disease
10658	CELF1	Gene
DOID:121	vaginal disease	Disease
GO:0019897	extrinsic component of plasma membrane	CellularComponent
26248	OR2K2	Gene
115908	CTHRC1	Gene
CHEMBL449317	CHEMBL449317	Compound
DB01195	Flecainide	Compound
83659	TEKT1	Gene
GO:0007162	negative regulation of cell adhesion	BiologicalProcess
22835	ZFP30	Gene
DOID:9521	Laron syndrome	Disease
1476	CSTB	Gene
729767	CEACAM18	Gene
DOID:12528	lesion of sciatic nerve	Disease
7079	TIMP4	Gene
DOID:252	alcoholic psychosis	Disease
112476	PRRT2	Gene
DOID:8946	severe nonproliferative diabetic retinopathy	Disease
GO:0010656	negative regulation of muscle cell apoptotic process	BiologicalProcess
11336	EXOC3	Gene
Q16539	MK14_HUMAN	Protein
WP2034_r89856	Leptin signaling pathway	Pathway
UBERON:0001296	myometrium	Anatomy
57674	RNF213	Gene
10393	ANAPC10	Gene
DOID:310	MERRF syndrome	Disease
10208	USPL1	Gene
GO:0038083	peptidyl-tyrosine autophosphorylation	BiologicalProcess
5420	PODXL	Gene
5139	PDE3A	Gene
D057896	Striae Distensae	Symptom
4066	LYL1	Gene
DOID:0110336	osteogenesis imperfecta type 8	Disease
388951	TSPYL6	Gene
56108	PCDHGA7	Gene
DB00521	Carteolol	Compound
DOID:8800	lung carcinoma in situ	Disease
83759	RBM4B	Gene
4360	MRC1	Gene
54602	NDFIP2	Gene
151647	TAFA4	Gene
DOID:10936	schizoid personality disorder	Disease
2244	FGB	Gene
167555	FAM151B	Gene
CHEMBL26424	CHEMBL26424	Compound
C0023890	Hepatic cirrhosis	SideEffect
DOID:399	tuberculosis	Disease
7103	TSPAN8	Gene
54207	KCNK10	Gene
202500	TCTE1	Gene
79933	SYNPO2L	Gene
10673	TNFSF13B	Gene
DB01567	Fludiazepam	Compound
DOID:0110415	retinitis pigmentosa 2	Disease
CHEMBL451930	CHEMBL451930	Compound
10566	AKAP3	Gene
DOID:1614	male breast cancer	Disease
DB09292	Sacubitril	Compound
2799	GNS	Gene
DOID:5539	ureter squamous cell carcinoma	Disease
CHEMBL1467058	CHEMBL1467058	Compound
144404	TMEM120B	Gene
128674	PROKR2	Gene
57835	SLC4A5	Gene
5261	PHKG2	Gene
O75469	NR1I2_HUMAN	Protein
C0343863	Genital candidiasis	SideEffect
8349	HIST2H2BE	Gene
6810	STX4	Gene
DOID:11295	retinal microaneurysm	Disease
D000924	Anticholesteremic Agents	PharmacologicClass
1325	CORT	Gene
DOID:0060130	akinetopsia	Disease
P17538	CTRB1_HUMAN	Protein
DOID:0070216	familial hyperinsulinemic hypoglycemia 3	Disease
8361	HIST1H4F	Gene
CHEMBL1200549	CHEMBL1200549	Compound
7084	TK2	Gene
CHEMBL3545035	CHEMBL3545035	Compound
124222	PAQR4	Gene
DOID:0110815	hereditary spastic paraplegia 64	Disease
161247	FITM1	Gene
5316	PKNOX1	Gene
CHEMBL1990885	CHEMBL1990885	Compound
4139	MARK1	Gene
9989	PPP4R1	Gene
3034	HAL	Gene
6376	CX3CL1	Gene
DOID:0080091	spheroid body myopathy	Disease
CHEMBL2107859	CHEMBL2107859	Compound
P22460	KCNA5_HUMAN	Protein
7443	VRK1	Gene
C0238311	Nicotine poisoning	SideEffect
11014	KDELR2	Gene
56165	TDRD1	Gene
N0000175962	Lead Chelating Activity	PharmacologicClass
N0000175423	Sympathomimetic Amine Anorectic	PharmacologicClass
DB00215	Citalopram	Compound
DOID:9352	type 2 diabetes mellitus	Disease
DOID:12491	Vagus nerve disease	Disease
DOID:13658	infective urethral stricture	Disease
7007	TECTA	Gene
DOID:4310	smooth muscle tumor	Disease
CHEMBL2108059	CHEMBL2108059	Compound
127059	OR2M5	Gene
79602	ADIPOR2	Gene
6301	SARS	Gene
DOID:1325	bronchus cancer	Disease
474382	H2AFB1	Gene
79758	DHRS12	Gene
CHEMBL3989690	CHEMBL3989690	Compound
DOID:811	lipodystrophy	Disease
DOID:11759	hypochromic anemia	Disease
199	AIF1	Gene
CHEMBL1201741	CHEMBL1201741	Compound
C0151790	Nasal septum disorder	SideEffect
C0235774	Somnolence neonatal	SideEffect
5741	PTH	Gene
CHEMBL1200771	CHEMBL1200771	Compound
DOID:4007	bladder carcinoma	Disease
CHEMBL29292	CHEMBL29292	Compound
10534	SSSCA1	Gene
DOID:1701	steroid inherited metabolic disorder	Disease
329	BIRC2	Gene
DOID:216	dental caries	Disease
51366	UBR5	Gene
DOID:0110328	hypertrophic cardiomyopathy 25	Disease
CHEMBL1256696	CHEMBL1256696	Compound
DOID:231	motor neuron disease	Disease
P36896	ACV1B_HUMAN	Protein
151651	EFHB	Gene
23130	ATG2A	Gene
7629	ZNF76	Gene
DOID:10208	chondroid lipoma	Disease
CHEMBL1276421	CHEMBL1276421	Compound
N0000175629	Increased Histamine Release	PharmacologicClass
DOID:0110014	age related macular degeneration 1	Disease
DOID:0050436	mulibrey nanism	Disease
CHEMBL1551724	CHEMBL1551724	Compound
8395	PIP5K1B	Gene
676	BRDT	Gene
54103	GSAP	Gene
C1510450	Dysacusis	SideEffect
DB00420	Promazine	Compound
1592	CYP26A1	Gene
10100	TSPAN2	Gene
51804	SIX4	Gene
84464	SLX4	Gene
C0085648	Synovial cyst	SideEffect
C0005697	Neurogenic bladder	SideEffect
203523	ZNF449	Gene
8841	HDAC3	Gene
CHEMBL2110731	CHEMBL2110731	Compound
C0006111	Brain disorder NOS	SideEffect
DOID:0040050	tetrachlorophthalic anhydride allergic asthma	Disease
N0000008953	Decreased Striated Muscle Contraction	PharmacologicClass
2033	EP300	Gene
DOID:0050259	baylisascariasis	Disease
84067	FAM160A2	Gene
GO:2000508	regulation of dendritic cell chemotaxis	BiologicalProcess
DOID:2450	central retinal vein occlusion	Disease
9781	RNF144A	Gene
493753	COA5	Gene
758	MPPED1	Gene
DOID:13365	reading disorder	Disease
CHEMBL1200570	CHEMBL1200570	Compound
64129	TINAGL1	Gene
D011304	Presbycusis	Symptom
5746	PTH2R	Gene
D019653	Myeloablative Agonists	PharmacologicClass
DOID:4660	indolent systemic mastocytosis	Disease
CHEMBL1256665	CHEMBL1256665	Compound
163255	ZNF540	Gene
91137	SLC25A46	Gene
147719	LYPD4	Gene
80323	CCDC68	Gene
GO:0050681	androgen receptor binding	MolecularFunction
C0020580	Hypoaesthesia	SideEffect
DOID:0080100	congenital myopathy	Disease
8764	TNFRSF14	Gene
3313	HSPA9	Gene
288	ANK3	Gene
CHEMBL1743007	CHEMBL1743007	Compound
CHEMBL1200322	CHEMBL1200322	Compound
DOID:2557	chondromalacia	Disease
D007004	Hypoglycemic Agents	PharmacologicClass
DOID:0070010	Seckel syndrome 4	Disease
CHEMBL2105890	CHEMBL2105890	Compound
DB00341	Cetirizine	Compound
CHEMBL587723	CHEMBL587723	Compound
55861	DBNDD2	Gene
DOID:11396	pulmonary edema	Disease
DB08865	Crizotinib	Compound
513	ATP5F1D	Gene
UBERON:0001132	parathyroid gland	Anatomy
51194	IPO11	Gene
11345	GABARAPL2	Gene
26228	STAP1	Gene
9194	SLC16A7	Gene
145282	MIPOL1	Gene
P41145	OPRK_HUMAN	Protein
DOID:3246	embryonal rhabdomyosarcoma	Disease
CHEMBL3039540	CHEMBL3039540	Compound
7873	MANF	Gene
DOID:11204	allergic conjunctivitis	Disease
CHEMBL2106406	CHEMBL2106406	Compound
3890	KRT84	Gene
CHEMBL1484251	CHEMBL1484251	Compound
10126	DNAL4	Gene
6629	SNRPB2	Gene
C0015300	Exophthalmos	SideEffect
D001672	Biocompatible Materials	PharmacologicClass
DB08822	Azilsartan medoxomil	Compound
DOID:4779	focal embolic glomerulonephritis	Disease
2068	ERCC2	Gene
196527	ANO6	Gene
140825	NEURL2	Gene
CHEBI:36044	antiviral drug	PharmacologicClass
C0011991	Diarrhoea	SideEffect
115557	ARHGEF25	Gene
90993	CREB3L1	Gene
CHEMBL3545031	CHEMBL3545031	Compound
DOID:0060131	alexithymia	Disease
DOID:4119	intestinal neuroendocrine benign tumor	Disease
654346	LGALS9C	Gene
N0000175540	Photoenhancer	PharmacologicClass
GO:1901224	positive regulation of NIK/NF-kappaB signaling	BiologicalProcess
64105	CENPK	Gene
115939	TSR3	Gene
C0020757	Ichthyosis	SideEffect
C0017411	Genital disorder female	SideEffect
UBERON:0001776	optic choroid	Anatomy
CHEMBL464982	CHEMBL464982	Compound
DB00468	Quinine	Compound
83539	CHST9	Gene
1871	E2F3	Gene
D020011	Protective Agents	PharmacologicClass
CHEMBL3137322	CHEMBL3137322	Compound
158584	FAAH2	Gene
79865	TREML2	Gene
10401	PIAS3	Gene
85451	UNK	Gene
GO:0043401	steroid hormone mediated signaling pathway	BiologicalProcess
25989	ULK3	Gene
51148	CERCAM	Gene
1495	CTNNA1	Gene
DB00331	Metformin	Compound
CHEMBL1201421	CHEMBL1201421	Compound
57642	COL20A1	Gene
131669	UROC1	Gene
DOID:14272	pericholangitis	Disease
162993	ZNF846	Gene
8153	RND2	Gene
C0003460	Anuria	SideEffect
222223	KIAA1324L	Gene
9694	EMC2	Gene
DOID:13353	diffuse interstitial keratitis	Disease
CHEMBL2108466	CHEMBL2108466	Compound
CHEBI:59282	kappa-opioid receptor agonist	PharmacologicClass
CHEMBL1201197	CHEMBL1201197	Compound
DOID:6944	vulvar seborrheic keratosis	Disease
CHEMBL3184512	CHEMBL3184512	Compound
875	CBS	Gene
CHEMBL2104318	CHEMBL2104318	Compound
166968	MIER3	Gene
CHEMBL24223	CHEMBL24223	Compound
92822	ZNF276	Gene
8664	EIF3D	Gene
D000071896	Medically Unexplained Symptoms	Symptom
O95263	PDE8B_HUMAN	Protein
6285	S100B	Gene
C0037926	Spinal cord compression	SideEffect
DOID:0050701	electroclinical syndrome	Disease
1208	CLPS	Gene
DOID:0060869	late-onset retinal degeneration	Disease
56128	PCDHB8	Gene
200373	CFAP221	Gene
DOID:2065	syringoma	Disease
155051	CRYGN	Gene
2676	GFRA3	Gene
C0263383	Keratosis pilaris	SideEffect
10677	AVIL	Gene
DB01429	Aprindine	Compound
155	ADRB3	Gene
114	ADCY8	Gene
DB00244	Mesalazine	Compound
DOID:3241	lipid pneumonia	Disease
6944	VPS72	Gene
80776	B9D2	Gene
C0022410	Joint instability	SideEffect
DOID:5561	gastric teratoma	Disease
6193	RPS5	Gene
81929	SEH1L	Gene
DOID:6406	double outlet right ventricle	Disease
DOID:11374	anal spasm	Disease
162239	ZFP1	Gene
81558	FAM117A	Gene
5498	PPOX	Gene
P31350	RIR2_HUMAN	Protein
134864	TAAR1	Gene
CHEMBL1201756	CHEMBL1201756	Compound
653509	SFTPA1	Gene
C1260880	Rhinorrhoea	SideEffect
28971	AAMDC	Gene
UBERON:0001461	elbow	Anatomy
340485	ACER2	Gene
11325	DDX42	Gene
CHEMBL1200778	CHEMBL1200778	Compound
D004967	Estrogens	PharmacologicClass
55622	TTC27	Gene
729475	RAD51AP2	Gene
DB01551	Dihydrocodeine	Compound
728400	USP17L28	Gene
DOID:5825	adult lymphoma	Disease
DOID:0060239	Van der Woude syndrome	Disease
Q8TCG2	P4K2B_HUMAN	Protein
DOID:4989	pancreatitis	Disease
CHEMBL2108632	CHEMBL2108632	Compound
C0037286	Neoplasm skin	SideEffect
5256	PHKA2	Gene
CHEMBL1669	CHEMBL1669	Compound
55578	SUPT20H	Gene
DOID:0060294	cold-induced sweating syndrome	Disease
DOID:0060675	catecholaminergic polymorphic ventricular tachycardia 1	Disease
6822	SULT2A1	Gene
3008	HIST1H1E	Gene
DOID:1907	malignant fibroxanthoma	Disease
114757	CYGB	Gene
DOID:10398	pneumonic plague	Disease
886	CCKAR	Gene
387758	FIBIN	Gene
Q9H2K8	TAOK3_HUMAN	Protein
23040	MYT1L	Gene
DOID:14284	patellofemoral pain syndrome	Disease
DOID:5222	acute necrotizing encephalitis	Disease
UBERON:0004714	septum pellucidum	Anatomy
645745	MT1HL1	Gene
124961	ZFP3	Gene
9732	DOCK4	Gene
C0521170	Osteoporotic fracture	SideEffect
2252	FGF7	Gene
CHEMBL70246	CHEMBL70246	Compound
6892	TAPBP	Gene
261726	TIPRL	Gene
348645	C22orf34	Gene
29803	REPIN1	Gene
CHEBI:71031	orphan drug	PharmacologicClass
C3665346	Unspecified visual loss	SideEffect
GO:0090277	positive regulation of peptide hormone secretion	BiologicalProcess
5579	PRKCB	Gene
6314	ATXN7	Gene
CHEMBL2109494	CHEMBL2109494	Compound
7329	UBE2I	Gene
DB00685	Trovafloxacin	Compound
9755	TBKBP1	Gene
CHEMBL1201097	CHEMBL1201097	Compound
DOID:4784	immune-complex glomerulonephritis	Disease
DOID:0090078	hypogonadotropic hypogonadism 7 with or without anosmia	Disease
DOID:288	endometriosis of uterus	Disease
GO:0045177	apical part of cell	CellularComponent
200959	GABRR3	Gene
165721	DNAJB8	Gene
DOID:2951	motion sickness	Disease
2960	GTF2E1	Gene
DB09517	Sodium ferric gluconate complex	Compound
DB00726	Trimipramine	Compound
DOID:13401	angioid streaks	Disease
6582	SLC22A2	Gene
UBERON:0009472	axilla	Anatomy
22850	ADNP2	Gene
DOID:9053	bladder carcinoma in situ	Disease
140807	KRT72	Gene
C0006370	Bulimia	SideEffect
CHEMBL1716015	CHEMBL1716015	Compound
DOID:3082	interstitial lung disease	Disease
P34896	GLYC_HUMAN	Protein
55695	NSUN5	Gene
DOID:8534	gastroesophageal reflux disease	Disease
26189	OR1A2	Gene
CHEMBL3545419	CHEMBL3545419	Compound
DB00866	Alprenolol	Compound
DOID:6901	familiar ovarian carcinoma	Disease
6271	S100A1	Gene
CHEMBL2104967	CHEMBL2104967	Compound
CHEMBL1088752	CHEMBL1088752	Compound
Q07869	PPARA_HUMAN	Protein
219469	OR8H1	Gene
DOID:4407	phototoxic dermatitis	Disease
23119	HIC2	Gene
219436	OR5D14	Gene
2733	GLE1	Gene
159195	USP54	Gene
DOID:0110509	autosomal recessive nonsyndromic deafness 53	Disease
DOID:3924	main bronchus cancer	Disease
DOID:0060739	hand-foot-genital syndrome	Disease
55521	TRIM36	Gene
C0458104	Genital pain male	SideEffect
DOID:305	carcinoma	Disease
60370	AVPI1	Gene
6693	SPN	Gene
CHEMBL1712	CHEMBL1712	Compound
CHEMBL1255743	CHEMBL1255743	Compound
8823	FGF16	Gene
N0000175569	Catecholamine Synthesis Inhibitor	PharmacologicClass
N0000181811	Pediculicide	PharmacologicClass
CHEMBL1201570	CHEMBL1201570	Compound
441911	OR10J3	Gene
53831	GPR84	Gene
158399	ZNF483	Gene
4756	NEO1	Gene
430	ASCL2	Gene
10950	BTG3	Gene
397	ARHGDIB	Gene
DOID:0090037	torsion dystonia 13	Disease
9819	TSC22D2	Gene
157807	CLVS1	Gene
CHEMBL232943	CHEMBL232943	Compound
23301	EHBP1	Gene
CHEMBL1631577	CHEMBL1631577	Compound
CHEMBL1200541	CHEMBL1200541	Compound
CHEMBL3707365	CHEMBL3707365	Compound
10464	PIBF1	Gene
DOID:8646	substance-induced psychosis	Disease
GO:0060330	regulation of response to interferon-gamma	BiologicalProcess
GO:0045055	regulated exocytosis	BiologicalProcess
164395	TTLL9	Gene
121364	OR10A7	Gene
CHEMBL279157	CHEMBL279157	Compound
57609	DIP2B	Gene
C0042749	Viraemia	SideEffect
C0030807	Pemphigus	SideEffect
DOID:7611	parathyroid oncocytic adenoma	Disease
DOID:0110167	Charcot-Marie-Tooth disease axonal type 2K	Disease
900	CCNG1	Gene
P08069	IGF1R_HUMAN	Protein
642623	UBTFL1	Gene
D000986	Antisickling Agents	PharmacologicClass
UBERON:0005352	spermatic cord	Anatomy
P45381	ACY2_HUMAN	Protein
P82980	RET5_HUMAN	Protein
N0000175431	Macrolide Antibacterial	PharmacologicClass
DOID:12072	pylorospasm	Disease
CHEMBL1200975	CHEMBL1200975	Compound
DOID:1099	alpha thalassemia	Disease
DOID:10802	acute gonococcal epididymo-orchitis	Disease
256691	MAMDC2	Gene
PC7_4779	Interleukin-2 signaling	Pathway
DOID:3478	iris cancer	Disease
DOID:0110069	FTDALS4	Disease
Q9H228	S1PR5_HUMAN	Protein
DOID:1679	cystitis	Disease
Q8TCC7	S22A8_HUMAN	Protein
345757	FAM174A	Gene
5031	P2RY6	Gene
339967	TMPRSS11A	Gene
C0085625	Hypoalgesia	SideEffect
DB11596	Levoleucovorin	Compound
50614	GALNT9	Gene
CHEMBL2104962	CHEMBL2104962	Compound
126074	SWSAP1	Gene
154215	NKAIN2	Gene
4969	OGN	Gene
CHEMBL2218887	CHEMBL2218887	Compound
DOID:0060021	DNA ligase IV deficiency	Disease
DOID:7231	pediatric CNS embryonal cell carcinoma	Disease
7993	UBXN8	Gene
5078	PAX4	Gene
5303	PIN4	Gene
UBERON:0001011	hemolymph	Anatomy
286256	LCN12	Gene
DOID:648	kuru	Disease
26263	FBXO22	Gene
49861	CLDN20	Gene
UBERON:0001736	submandibular gland	Anatomy
C0003028	Anhidrosis	SideEffect
79572	ATP13A3	Gene
D004410	Dyslexia	Symptom
Q08881	ITK_HUMAN	Protein
10528	NOP56	Gene
284418	FAM71E2	Gene
6781	STC1	Gene
P49721	PSB2_HUMAN	Protein
DOID:5658	lipid-rich carcinoma	Disease
D018696	Neuroprotective Agents	PharmacologicClass
DOID:4226	endometrial stromal sarcoma	Disease
DOID:0080085	nonsyndromic congenital nail disorder 7	Disease
CHEMBL1200803	CHEMBL1200803	Compound
4973	OLR1	Gene
158866	ZDHHC15	Gene
C0595939	Stillbirth	SideEffect
9328	GTF3C5	Gene
Q8N752	KC1AL_HUMAN	Protein
27198	HCAR1	Gene
11162	NUDT6	Gene
3640	INSL3	Gene
DOID:13209	right bundle branch block	Disease
DOID:11599	Frey syndrome	Disease
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	BiologicalProcess
55246	CCDC25	Gene
DOID:12336	male infertility	Disease
729956	SHISA7	Gene
5730	PTGDS	Gene
Q9P286	PAK5_HUMAN	Protein
2314	FLII	Gene
UBERON:0007357	proventriculus	Anatomy
10858	CYP46A1	Gene
3337	DNAJB1	Gene
115677	NOSTRIN	Gene
386677	KRTAP10-1	Gene
DOID:3405	histiocytosis	Disease
64207	IRF2BPL	Gene
Q9UL54	TAOK2_HUMAN	Protein
DB01251	Gliquidone	Compound
CHEMBL1050	CHEMBL1050	Compound
DOID:2556	relapsing polychondritis	Disease
54989	ZNF770	Gene
DOID:0110469	autosomal recessive nonsyndromic deafness 14	Disease
375611	SLC26A5	Gene
P34995	PE2R1_HUMAN	Protein
DOID:9234	kidney carcinoma in situ	Disease
100506012	PPP5D1	Gene
C0264490	Acute respiratory failure	SideEffect
CHEMBL1697782	CHEMBL1697782	Compound
29882	ANAPC2	Gene
1549	CYP2A7	Gene
DOID:5538	external ear squamous cell carcinoma	Disease
84668	FAM126A	Gene
81567	TXNDC5	Gene
5670	PSG2	Gene
CHEMBL554190	CHEMBL554190	Compound
81501	DCSTAMP	Gene
GO:0031625	ubiquitin protein ligase binding	MolecularFunction
CHEMBL282121	CHEMBL282121	Compound
CHEMBL2108350	CHEMBL2108350	Compound
79818	ZNF552	Gene
DOID:0110450	dilated cardiomyopathy 1II	Disease
CHEMBL2107686	CHEMBL2107686	Compound
3781	KCNN2	Gene
DOID:0060258	reticulate acropigmentation of Kitamura	Disease
23633	KPNA6	Gene
P34949	MPI_HUMAN	Protein
200634	KRTCAP3	Gene
83544	DNAL1	Gene
DOID:409	liver disease	Disease
4620	MYH2	Gene
147179	WIPF2	Gene
CHEMBL2062259	CHEMBL2062259	Compound
CHEMBL1200560	CHEMBL1200560	Compound
DOID:980	choroidal sclerosis	Disease
60672	MIIP	Gene
O60885	BRD4_HUMAN	Protein
DB00360	Sapropterin	Compound
DB01007	Tioconazole	Compound
1781	DYNC1I2	Gene
CHEMBL1716	CHEMBL1716	Compound
6495	SIX1	Gene
DOID:3149	keratoacanthoma	Disease
DB01618	Molindone	Compound
83259	PCDH11Y	Gene
114818	KLHL29	Gene
CHEMBL504652	CHEMBL504652	Compound
UBERON:0001567	cheek	Anatomy
DOID:583	hemolytic anemia	Disease
26960	NBEA	Gene
140578	CHODL	Gene
N0000185010	Serotonin-2c Receptor Agonist	PharmacologicClass
10320	IKZF1	Gene
DOID:8738	leukoplakia of penis	Disease
Q99685	MGLL_HUMAN	Protein
2318	FLNC	Gene
643355	LOC643355	Gene
D007806	Language Disorders	Symptom
D053584	Urinoma	Symptom
54584	GNB1L	Gene
84706	GPT2	Gene
1815	DRD4	Gene
DOID:1558	angioedema	Disease
CHEMBL3544964	CHEMBL3544964	Compound
C1279296	Chronic leukaemia	SideEffect
55723	ASF1B	Gene
DOID:10606	blind loop syndrome	Disease
115265	DDIT4L	Gene
P80404	GABT_HUMAN	Protein
10281	DSCR4	Gene
DOID:8515	Cor pulmonale	Disease
DOID:14483	chorea gravidarum	Disease
5360	PLTP	Gene
DOID:0110444	dilated cardiomyopathy 1X	Disease
DOID:0060678	catecholaminergic polymorphic ventricular tachycardia 4	Disease
GO:0048008	platelet-derived growth factor receptor signaling pathway	BiologicalProcess
DOID:11821	bladder lymphoma	Disease
DOID:0060365	mandibulofacial dysostosis with alopecia	Disease
90338	ZNF160	Gene
DOID:11190	pseudomembranous conjunctivitis	Disease
26239	LCE2B	Gene
C0877661	Application site burn	SideEffect
C1262144	Increased bronchial secretion	SideEffect
64170	CARD9	Gene
GO:0050804	modulation of chemical synaptic transmission	BiologicalProcess
51138	COPS4	Gene
3820	KLRB1	Gene
C0019193	Hepatitis toxic	SideEffect
28969	BZW2	Gene
390195	OR5AN1	Gene
UBERON:0001985	corneal endothelium	Anatomy
28987	NOB1	Gene
DOID:11254	Brill-Zinsser disease	Disease
DOID:2300	spondylolysis	Disease
DOID:3086	gingival overgrowth	Disease
2982	GUCY1A1	Gene
DOID:12003	trachea squamous cell carcinoma	Disease
C0025222	Melaena	SideEffect
N0000008853	Decreased RNA Replication	PharmacologicClass
CHEMBL1743008	CHEMBL1743008	Compound
9501	RPH3AL	Gene
26580	BSCL2	Gene
80008	TMEM156	Gene
CHEMBL377300	CHEMBL377300	Compound
C0080194	Muscle strain	SideEffect
GO:0051338	regulation of transferase activity	BiologicalProcess
DB00125	L-Arginine	Compound
CHEMBL2109000	CHEMBL2109000	Compound
55632	G2E3	Gene
DOID:8929	atrophic gastritis	Disease
DOID:92	speech disorder	Disease
CHEMBL1207366	CHEMBL1207366	Compound
DOID:1285	rectal disease	Disease
440	ASNS	Gene
CHEMBL1200832	CHEMBL1200832	Compound
6239	RREB1	Gene
5273	SERPINB10	Gene
4249	MGAT5	Gene
DOID:13356	senile ectropion	Disease
DOID:14524	senile degeneration of brain	Disease
339390	CLEC4G	Gene
CHEMBL101253	CHEMBL101253	Compound
23037	PDZD2	Gene
22864	R3HDM2	Gene
130075	OR9A4	Gene
C0740304	COPD exacerbation	SideEffect
CHEMBL2108129	CHEMBL2108129	Compound
715	C1R	Gene
DOID:0060695	hyperekplexia	Disease
DOID:14175	von Hippel-Lindau disease	Disease
29915	HCFC2	Gene
DOID:654	overnutrition	Disease
C0014118	Endocarditis	SideEffect
6397	SEC14L1	Gene
56005	MYDGF	Gene
C0039240	Supraventricular tachycardia	SideEffect
3784	KCNQ1	Gene
100131755	ARMCX4	Gene
5413	SEPT5	Gene
DOID:1400	lacrimal apparatus disease	Disease
CHEMBL1743012	CHEMBL1743012	Compound
1278	COL1A2	Gene
8726	EED	Gene
5462	POU5F1B	Gene
51660	MPC1	Gene
Q92772	CDKL2_HUMAN	Protein
GO:0000186	activation of MAPKK activity	BiologicalProcess
3755	KCNG1	Gene
DOID:11120	psychologic dyspareunia	Disease
DOID:0111135	congenital generalized lipodystrophy type 1	Disease
54793	KCTD9	Gene
CHEMBL316160	CHEMBL316160	Compound
CHEMBL2105748	CHEMBL2105748	Compound
340168	DPPA5	Gene
245915	DEFB112	Gene
DOID:3861	medullomyoblastoma	Disease
D014884	Waterhouse-Friderichsen Syndrome	Symptom
105369145	OFCC1	Gene
7846	TUBA1A	Gene
10878	CFHR3	Gene
CHEMBL3707357	CHEMBL3707357	Compound
DOID:0110508	autosomal recessive nonsyndromic deafness 51	Disease
1604	CD55	Gene
4649	MYO9A	Gene
DOID:0050697	chorioamnionitis	Disease
